"","timestamp","play_id","next_timestamp","at_bat","event_code","player_position","ordered_id","next_event_code","next_player_position","next_id","field_x","field_y","field_z","next_field_x","next_field_y","next_field_z","next_frame_timestamp1","next_frame_field_x","next_frame_field_y","next_frame_field_z","pitcher","catcher","first_base","second_base","third_base","shortstop","left_field","center_field","right_field","batter","first_baserunner","second_baserunner","third_baserunner","next_pitcher","next_catcher","next_first_base","next_second_base","next_third_base","next_shortstop","next_left_field","next_center_field","next_right_field","next_batter","next_first_baserunner","next_second_baserunner","next_third_baserunner","batter_field_x_throw","batter_field_y_throw","batter_field_x_catch","batter_field_y_catch","batter_field_x_next_frame","batter_field_y_next_frame","game_id","x_change","y_change","z_change","time_change","frame_hypotenuse","z_angle","throw_velocity_2d","z_velocity","throw_angle_radians","throw_angle_degrees","throw_slope","first_base_arrival","ideal_throw_length","z_at_arrival","runner_reached_first","runner_reached_second","runner_reached_third","batter_x_change","batter_y_change","runner_reached_base","optimal_x_change","optimal_y_change","optimal_z_change","optimal_throw_angle_radians","optimal_throw_angle_degrees","raw_optimal_residual","optimal_residual","predicted_outs"
"89",11734336,188,"11735486",56,3,"5",4,"2","3","5",-45.546,96.0897,4.54089,61.158,61.7541,6.0447,11735086,27.35328,73.98,9.85356,9956,7725,4507,7831,8618,3748,5654,3452,6815,2148,0,0,0,2744,1955,1009,2386,2148,1181,1185,2766,2837,3195,0,0,0,33.7122,34.6017,57.2325,56.8527,48.9948,49.0515,9,72.89928,-22.1097,5.31267,750,76.178368705351,0.0696271415070667,0.101571158273801,0.00708356,-0.294473375214215,-16.8720815787468,-0.303291061310893,89.2784781831925,113.563755514905,-20088.5316638084,0,0,0,23.5203,22.251,0,106.797980988593,-31.0346574144487,-1.46034517984791,-0.282803570483099,-16.2034510199121,-0.668630558834778,0.668630558834764,0.103800959825999
"90",11957736,193,"11959286",58,3,"4",4,"2","3","5",-5.75475,151.4355,3.94995,61.2282,68.0979,1.633044,11958486,30.1014,107.5473,8.18856,2744,1955,1009,2386,2148,1181,1185,2766,2837,3748,3195,0,0,2744,1955,1009,2386,2148,1181,1185,2766,2837,3452,3748,3195,0,33.4041,31.2342,62.3388,62.2659,47.1123,46.0797,9,35.85615,-43.8882,4.23861,750,56.673076430193,0.074651556263215,0.075564101906924,0.00565148,-0.885782107497076,-50.7515763277858,-1.2240075970231,91.8165113646586,111.712679987123,-35127.8287470081,1,0,0,28.9347,31.0317,1,67.0067309885931,-86.3804574144487,-0.869405179847909,-0.911038885265821,-52.1986830980348,1.44710677024894,1.44710677024895,0.119446069559783
"91",13506236,231,"13507336",72,3,"5",4,"2","3","5",-54.5574,97.494,5.574,63.6948,63.6093,6.59175,13506986,28.80909,74.5815,9.40095,1779,1955,1009,2386,2148,1181,1185,2766,2837,3195,0,0,0,1779,1955,1009,2386,2148,1181,1185,2766,2837,3748,0,0,0,35.9082,30.1374,54.7677,51.8412,49.0467,44.8662,9,83.36649,-22.9125,3.82695,750,86.4578181032236,0.0442349073732664,0.115277090804298,0.0051026,-0.268218055100915,-15.3677625464898,-0.274840646403609,91.5187190717482,123.693613230051,-18503.7924894954,0,0,0,18.8595,21.7038,0,115.809380988593,-32.4389574144487,-2.49345517984791,-0.273107434062777,-15.6479033254445,0.280140778954744,0.280140778954745,0.130027447966128
"92",13861236,244,"13862286",75,3,"4",4,"9","3","5",19.93458,149.1039,5.36382,56.8338,64.0476,2.271657,13861986,49.0572,83.3865,1.784262,5254,7725,4507,7831,8618,3748,5654,3452,6815,1009,0,0,0,5254,7725,4507,7831,8618,3748,5654,3452,6815,2837,1009,0,0,35.3061,34.9959,54.9837,55.1898,49.2723,49.6803,9,29.12262,-65.7174,-3.579558,750,71.8811773583627,-0.049757162909296,0.0958415698111503,-0.004772744,-1.15365402682309,-66.0995067552355,-2.25657581632422,84.2853358857781,97.9000510562852,-16778.9548136934,1,0,0,19.6776,20.1939,1,41.3174009885931,-84.0488574144487,-2.28327517984791,-1.11390101903588,-63.8218271860776,-2.27767956915797,2.27767956915795,0.113037448047296
"93",14626236,263,"14627236",84,3,"5",4,"2","3","5",-49.0932,97.4988,5.39967,59.3211,63.3504,1.272033,14626986,34.5279,72.2055,4.61634,1725,1955,1009,2386,2148,1181,1185,2766,2837,8768,0,0,0,5254,7725,4507,7831,8618,3748,5654,3452,6815,1181,0,0,0,27.8322,33.3888,47.3355,50.5863,42.3669,46.2837,9,83.6211,-25.2933,-0.78333,750,87.3626887755866,-0.00896617331313606,0.116483585034115,-0.00104444,-0.293725972306072,-16.8292585465144,-0.302475093008822,89.7397606300031,117.584738776422,-16382.5351961622,0,0,0,19.5033,17.1975,0,110.345180988593,-32.4437574144487,-2.31912517984791,-0.285962128106559,-16.3844230410852,-0.444835505429253,0.444835505429239,0.0686170574537811
"94",14749636,264,"14750936",85,3,"6",4,"2","3","5",-44.7921,144.2445,4.96614,61.1682,69.8676,2.733258,14750386,20.64678,100.1412,9.15321,5254,7725,4507,7831,8618,3748,5654,3452,6815,1181,0,0,0,5254,7725,4507,7831,8618,3748,5654,3452,6815,2386,0,0,0,31.977,31.6746,58.3557,59.5293,46.6671,47.4663,9,65.43888,-44.1033,4.18707,750,78.9135481811862,0.0530092424032115,0.105218064241582,0.00558276,-0.593036033875988,-33.9784618402714,-0.673961718171215,96.3582501290079,136.180865143524,-26922.5206631949,0,0,0,26.3787,27.8547,0,106.044080988593,-79.1894574144487,-1.88559517984791,-0.641424157758239,-36.7508971172806,2.77243527700919,2.77243527700921,0.121759571574607
"95",1074348,35,"1075498",8,3,"5",4,"2","3","5",-50.9601,85.3053,5.22543,64.1436,61.9398,-0.0754431,1075098,27.21144,70.7727,5.72451,4399,7725,4507,3129,7831,3748,5654,3452,6815,1009,2766,0,0,4399,7725,4507,3129,7831,3748,5654,3452,6815,2837,0,2766,0,30.8547,29.5119,51.5499,51.6831,44.6088,43.9278,10,78.17154,-14.5326,0.49908,750,79.5109182988827,0.00627679136891866,0.106014557731844,0.00066544,-0.183808157771254,-10.5314316803676,-0.185906533247266,90.4303254876856,116.87274253733,-19537.0888187441,0,0,0,20.6952,22.1712,0,112.212080988593,-20.2502574144487,-2.14488517984791,-0.17854248185615,-10.2297306741485,-0.301701006219135,0.301701006219133,0.0839802584275463
"96",2040804,63,"2041804",15,3,"5",4,"2","4","5",-28.68048,40.3365,5.19447,61.9575,62.6049,0,2041554,43.5018,60.1674,-0.45807,4399,7725,4507,3129,7831,3748,5654,3452,6815,2148,0,1185,0,4399,7725,4507,3129,7831,3748,5654,3452,6815,1771,0,0,1185,39.2661,39.8934,59.5566,60.7626,54.3651,55.4604,10,72.18228,19.8309,-5.65254,750,74.8568376356389,-0.075368306509632,0.0998091168475185,-0.00753672,0.268118554474477,15.362061580536,0.274733632686582,94.0174721039321,98.6868515397709,-15724.061407049,0,0,0,20.2905,20.8692,0,89.9324609885931,24.7185425855513,-2.11392517984791,0.26823301357088,15.3686196036868,-0.00655802315075071,0.00655802315074538,0.116405788776382
"97",2626804,81,"2627804",20,3,"4",4,"2","3","5",47.5947,133.9599,5.01807,62.7249,66.228,3.94089,2627554,59.8986,81.855,6.83718,2187,1945,1009,2148,1771,1181,1725,2766,1185,5654,0,0,0,2187,1945,1009,2148,1771,1181,1725,2766,1185,7831,0,0,0,34.5279,32.9823,52.1121,53.8725,47.7156,48.4578,10,12.3039,-52.1049,1.81911,750,53.537898345191,0.0339649198866398,0.0713838644602546,0.00242548,-1.33890704920357,-76.7137230796793,-4.23482798137176,90.6410378951753,71.7885024742285,-16256.4314284377,0,0,0,17.5842,20.8902,0,13.6572809885932,-68.9048574144487,-1.93752517984791,-1.37512741039078,-78.788996908146,2.07527382846671,2.07527382846672,0.0845604655147673
"98",3278154,100,"3279254",25,3,"5",4,"2","3","5",-46.8582,82.3686,5.8557,64.1076,62.5812,3.54831,3278904,31.4019,69.4794,7.52235,2187,1945,1009,2148,1771,1181,1725,2766,1185,8768,0,0,0,2187,1945,1009,2148,1771,1181,1725,2766,1185,6815,0,0,0,31.0437,36.3171,54.3522,56.9223,46.6884,50.4228,10,78.2601,-12.8892,1.66665,750,79.3144042948694,0.0210101150475188,0.105752539059826,0.0022222,-0.163231589114607,-9.35248113948056,-0.16469695285337,90.643952773242,112.447892204682,-18173.7801010826,0,0,0,23.3085,20.6052,0,108.110180988593,-17.3135574144487,-2.77515517984791,-0.158798916640406,-9.09850771474503,-0.253973424735525,0.253973424735534,0.0794491766476739
"99",3774004,115,"3774854",29,3,"4",4,"2","3","5",39.6858,136.8594,3.67173,59.6952,67.0704,3.98856,3774754,57.861,74.703,5.06244,4399,7725,4507,3129,7831,3748,5654,3452,6815,1185,0,0,0,4399,7725,4507,3129,7831,3748,5654,3452,6815,2148,0,0,0,38.4603,38.9766,55.0389,55.4136,52.9758,53.5917,10,18.1752,-62.1564,1.39071,750,64.7592152206927,0.0214717900057138,0.086345620294257,0.00185428,-1.28631660082412,-73.7005123448361,-3.41984682424402,87.2167272828822,78.3363716914577,-13230.3629392012,0,0,0,16.5786,16.437,0,21.5661809885932,-71.8043574144487,-0.591185179847909,-1.27902175507115,-73.2825484709919,-0.417963873844215,0.417963873844201,0.115136007118499
"100",3882104,121,"3883004",30,3,"4",4,"2","3","5",26.14962,128.3523,3.27543,61.4646,65.7171,3.86265,3882854,56.2656,75.7605,5.60652,4399,7725,4507,3129,7831,3748,5654,3452,6815,2148,0,0,0,1320,1945,1009,2148,1771,1181,1725,2766,1185,4507,0,0,0,37.3611,36.3312,54.8226,55.773,51.9501,52.5069,10,30.11598,-52.5918,2.33109,750,60.6042051230804,0.0384452102816444,0.0808056068307738,0.00310812,-1.05074015535707,-60.2029762668806,-1.74630877029404,89.6104865813042,74.8891117963576,-13805.2557892258,0,0,0,17.4615,19.4418,0,35.1023609885932,-63.2972574144487,-0.194885179847909,-1.06445607231078,-60.9888404204802,0.785864153599569,0.785864153599562,0.113507060142171
"101",4268804,130,"4269554",33,3,"4",4,"2","3","5",30.915,136.5138,5.57088,62.8179,65.2509,3.82341,4269554,62.8179,65.2509,3.82341,1320,1945,1009,2148,1771,1181,1725,2766,1185,3748,0,0,0,4399,7725,4507,3129,7831,3748,5654,3452,6815,1771,0,0,0,35.9187,35.2671,48.2598,50.9304,48.2598,50.9304,10,31.9029,-71.2629,-1.74747,750,78.0781399933426,-0.0223773044821646,0.10410418665779,-0.00232996,-1.14987426623149,-65.8829424257668,-2.23374364086024,89.9019503728181,79.9194877520359,-9476.14450494595,0,0,0,12.3411,15.6633,0,30.3369809885932,-71.4587574144487,-2.49033517984791,-1.16931678947516,-66.9969169507143,1.11397452494758,1.11397452494759,0.104763004494009
"102",7573204,208,"7574304",55,3,"6",4,"2","3","5",1.753485,154.2285,4.65534,64.1235,66.7086,3.54915,7573954,46.728,93.6069,8.38965,1320,1945,1009,2148,1771,1181,1725,2766,1185,7725,0,0,0,1320,1945,1009,2148,1771,1181,1725,2766,1185,3748,7725,0,0,14.8668,15.9261,23.4069,24.261,21.1674,22.1673,10,44.974515,-60.6216,3.73431,750,75.4830138908432,0.0494318880790389,0.100644018521124,0.00497908,-0.932506321268383,-53.4286765779488,-1.34791003304872,94.3198775271988,108.993343886293,-18848.6604749407,1,0,0,8.5401,8.3349,1,59.4984959885932,-89.1734574144487,-1.57479517984791,-0.982409333971923,-56.2879085908493,2.85923201290056,2.85923201290058,0.0319055584874634
"103",7661254,211,"7662054",56,3,"4",6,"2","3","7",0.93903,119.3781,5.24487,66.1725,66.1668,2.38719,7662004,62.5491,69.4053,3.06816,1320,1945,1009,2148,1771,1181,1725,2766,1185,3748,7725,0,0,9818,7725,4507,3129,7831,3748,5654,3452,6815,2837,0,0,0,44.3064,46.0512,61.6347,62.5482,60.5094,61.5996,10,61.61007,-49.9728,-2.17671,750,79.3289446875786,-0.0274321557275376,0.105771926250105,-0.00290228,-0.681481221989492,-39.0459978374158,-0.811114157149959,93.8114685078104,84.2033049775315,-10190.5265492318,0,0,0,17.3283,16.497,0,60.3129509885932,-54.3230574144487,-2.16432517984791,-0.733194223755104,-42.008934584538,2.96293674712218,2.96293674712217,0.193664251449131
"104",70513,4,"71263",2,3,"4",4,"2","3","5",22.94943,121.0701,4.5615,63.4788,63.6273,2.387136,71263,63.4788,63.6273,2.387136,2671,1945,1009,2919,1771,2386,1185,2766,1725,5478,0,0,0,2671,1945,1009,2919,1771,2386,1185,2766,1725,8977,0,0,0,34.1505,35.6625,48.4896,50.292,48.4896,50.292,11,40.52937,-57.4428,-2.174364,750,70.3015298868872,-0.0309192568310188,0.0937353731825163,-0.002899152,-0.956348231857972,-54.7947174302605,-1.41731292640374,89.8594576356185,70.4080884860099,-9072.41770931332,0,0,0,14.3391,14.6295,0,38.3025509885932,-56.0150574144487,-1.48095517984791,-0.971032422495578,-55.6360595793608,0.841342149100349,0.841342149100342,0.0885985038642008
"105",1447863,52,"1449063",14,3,"6",4,"2","3","5",-54.3822,116.4537,6.11868,59.175,62.8167,-0.608115,1448613,20.53359,83.0958,5.91987,8078,4977,8977,3579,5721,5478,5851,3315,9159,1771,0,0,0,8078,4977,8977,3579,5721,5478,5851,3315,9159,2766,0,0,0,28.7448,29.8794,52.2612,54.3264,43.0758,44.1423,11,74.91579,-33.3579,-0.19881,750,82.0068599797243,-0.00242430463211796,0.109342479972966,-0.00026508,-0.418915128232623,-24.002068821911,-0.445271951346972,90.2566514407756,129.391689992372,-22512.3940214685,0,0,0,23.5164,24.447,0,115.634180988593,-51.3986574144487,-3.03813517984791,-0.418265405309683,-23.9648424405736,-0.0372263813373763,0.0372263813373763,0.0845888142902281
"106",2150063,76,"2150913",19,3,"4",4,"2","3","5",25.8387,138.117,4.83831,61.3341,64.4556,6.35991,2150813,57.588,72.5907,7.12239,2671,1945,1009,2919,1771,2386,1185,2766,1725,3315,0,0,0,2671,1945,1009,2919,1771,2386,1185,2766,1725,5478,0,0,0,36.4668,36.2424,54.4509,53.5344,52.3353,51.4998,11,31.7493,-65.5263,2.28408,750,72.8128700311971,0.0313588963523403,0.0970838267082628,0.00304544,-1.11960308816176,-64.1485316814823,-2.06386597499787,88.366649012584,84.0427123063107,-12044.5893310885,0,0,0,17.9841,17.292,0,35.4132809885932,-73.0619574144487,-1.75776517984791,-1.11946180027358,-64.1404364817932,-0.0080951996890235,0.0080951996890235,0.112060852684108
"107",3152263,113,"3153013",29,3,"6",6,"2","3","7",7.95522,123.2166,4.67448,60.0918,63.7449,3.36336,3153013,60.0918,63.7449,3.36336,2671,1945,1009,2919,1771,2386,1185,2766,1725,4977,5851,0,0,8078,4977,8977,3579,5721,5478,5851,3315,9159,1771,0,0,0,43.3731,43.293,57.3612,57.999,57.3612,57.999,11,52.13658,-59.4717,-1.31112,750,79.089228564871,-0.0165762131675829,0.105452304753161,-0.00174816,-0.851025787301236,-48.7601858691589,-1.14069047106657,87.3960017283721,81.6779331024763,-9645.81645689447,0,0,0,13.9881,14.706,0,53.2967609885932,-58.1615574144487,-1.59393517984791,-0.82901725624975,-47.4991899266261,-1.26099594253279,1.26099594253279,0.177024359035352
"108",4394463,152,"4395563",41,3,"6",4,"2","3","5",-5.88321,142.3929,3.19899,63.5763,68.5815,-0.529332,4395213,44.1222,91.1871,5.37888,8078,4977,8977,3579,5721,5478,5851,3315,9159,1009,0,2919,0,2671,1945,1009,2919,1771,2386,1185,2766,1725,5478,0,0,0,30.3765,31.2609,51.1935,51.4761,44.5404,44.8833,11,50.00541,-51.2058,2.17989,750,71.5721662583165,0.0304478184142181,0.0954295550110887,0.00290652,-0.79725785483158,-45.6795102655032,-1.02400520263707,95.2834156189923,104.854416788975,-19405.1449915748,0,0,0,20.817,20.2152,0,67.1351909885932,-77.3378574144487,-0.118445179847908,-0.855900975637052,-49.0395135851326,3.36000331962938,3.36000331962939,0.0921348941070188
"109",7653313,246,"7654663",63,3,"4",4,"2","3","5",21.59658,165.4638,4.27065,62.2776,67.3221,4.76397,7654063,46.1469,109.0095,12.35364,7878,4977,8977,3579,5721,5478,5851,3315,9159,2766,0,0,0,7878,4977,8977,3579,5721,5478,5851,3315,9159,1945,2766,0,0,49.3824,49.5159,78.0486,77.2092,65.4297,65.5086,11,24.55032,-56.4543,8.08299,750,61.56140187319,0.130552833688122,0.0820818691642533,0.01077732,-1.16059491659814,-66.4971904454113,-2.29953418122452,92.2051149609592,109.335340957079,-28509.4422316346,1,0,0,28.6662,27.6933,1,39.6554009885932,-100.408757414449,-1.19010517984791,-1.19465990523486,-68.4489705234561,1.95178007804482,1.95178007804481,0.294414821931771
"110",7820163,251,"7820913",65,3,"6",6,"2","3","7",7.2267,122.5083,3.6612,58.6842,66.1911,1.918845,7820913,58.6842,66.1911,1.918845,7878,4977,8977,3579,5721,5478,5851,3315,9159,1185,1945,0,0,2990,1945,1009,2919,1771,2386,1185,2766,1725,8977,0,0,0,38.3736,38.4087,52.5405,53.0796,52.5405,53.0796,11,51.4575,-56.3172,-1.742355,750,76.2856560703911,-0.022835906672869,0.101714208093855,-0.00232314,-0.830458928050527,-47.5817916362537,-1.09444104357965,88.0608187660853,81.5992295858342,-10348.2710269696,0,0,0,14.1669,14.6709,0,54.0252809885932,-57.4532574144487,-0.580655179847909,-0.816138578772792,-46.7612960614862,-0.820495574767484,0.820495574767477,0.129467026993093
"111",1233560,46,"1234460",9,3,"5",4,"2","3","5",-23.73744,85.6506,3.97356,59.8623,61.2924,3.61215,1234310,47.0154,65.4021,5.76231,1928,1945,1009,2919,1725,2386,1185,2766,1008,9609,0,0,0,1928,1945,1009,2919,1725,2386,1185,2766,1008,5851,0,0,0,35.0613,37.8996,54.5631,55.6734,51.2094,52.4268,12,70.75284,-20.2485,1.78875,750,73.5932477902395,0.0243011135926692,0.0981243303869861,0.002385,-0.278736080131321,-15.970400989545,-0.286186391952606,86.7067309682098,88.4626658575427,-13063.9905986803,0,0,0,19.5018,17.7738,0,84.9894209885932,-20.5955574144487,-0.893015179847909,-0.23774770361531,-13.6219400060845,-2.34846098346054,2.34846098346054,0.0997615698334246
"112",3546194,110,"3546944",31,3,"4",4,"2","3","5",28.6311,85.3353,5.84022,60.9087,62.9478,5.84511,3546944,60.9087,62.9478,5.84511,7766,6028,8977,9423,5721,5478,5851,3315,9159,1008,0,0,1185,7766,6028,8977,9423,5721,5478,5851,3315,9159,1725,0,0,1185,30.8853,31.6563,43.1784,44.5182,43.1784,44.5182,12,32.2776,-22.3875,0.00488999999999962,750,39.281593883268,0.000124485783068565,0.052375458511024,0.00000651999999999949,-0.606412644729017,-34.7448851863389,-0.693592460405978,87.8406349920202,40.7468632797819,-9730.00718380402,0,0,0,12.2931,12.8619,0,32.6208809885932,-20.2802574144487,-2.75967517984791,-0.556219570988838,-31.8690339002377,-2.87585128610122,2.87585128610121,0.0602594957548208
"113",3674094,115,"3674844",32,3,"4",4,"2","3","5",44.346,129.1338,3.46062,60.69,65.3841,5.33346,3674844,60.69,65.3841,5.33346,7766,6028,8977,9423,5721,5478,5851,3315,9159,1725,0,0,1185,1928,1945,1009,2919,1725,2386,1185,2766,1008,6028,0,0,0,40.7964,40.401,55.2543,58.0089,55.2543,58.0089,12,16.344,-63.7497,1.87284,750,65.8114776166741,0.028449971764016,0.0877486368222322,0.00249712,-1.31982420990064,-75.6203569264952,-3.90049559471366,87.1832718198925,69.6685307566893,-10131.8387924093,0,0,0,14.4579,17.6079,0,16.9059809885932,-64.0787574144487,-0.380075179847909,-1.31284293821022,-75.220359523,-0.399997403495192,0.399997403495206,0.124313332030631
"114",3937894,124,"3938694",34,3,"6",6,"2","3","7",0.1547946,119.8098,5.37792,62.8893,67.0503,0.95847,3938644,59.3184,70.2246,1.660275,1928,1945,1009,2919,1725,2386,1185,2766,1008,9159,6028,0,0,1928,1945,1009,2919,1725,2386,1185,2766,1008,5721,0,0,0,42.1086,43.6449,58.2222,59.9364,57.2178,59.0802,12,59.1636054,-49.5852,-3.717645,750,77.1947165482646,-0.0481221387025169,0.102926288731019,-0.00495686,-0.697546614419325,-39.9664770198667,-0.838103081527212,92.2799798953325,84.9364201423592,-10951.6162789048,0,0,0,16.1136,16.2915,0,61.0971863885932,-54.7547574144487,-2.29737517984791,-0.730706772044049,-41.8664140997519,1.89993707988523,1.89993707988523,0.169359246185049
"115",4399694,140,"4401894",37,3,"4",4,"2","3","5",-23.06163,166.5477,6.18021,61.1358,69.4326,-0.859836,4400444,16.47324,125.2467,7.58811,7766,6028,8977,9423,5721,5478,5851,3315,9159,2148,2919,0,0,7766,6028,8977,9423,5721,5478,5851,3315,9159,1009,2148,0,0,31.74,32.7189,75.5532,74.5128,45.8829,47.2803,12,39.53487,-41.301,1.4079,750,57.1732327835054,0.0246201841692472,0.0762309770446739,0.0018772,-0.807243033250747,-46.2516188466066,-1.04467271550406,98.5306771157964,134.106039336429,-49749.1393143964,1,0,0,43.8132,41.7939,1,84.3136109885932,-101.492657414449,-3.09966517984791,-0.877592823101997,-50.2823648947155,4.03074604810889,4.03074604810888,0.12566380054613
"116",730210,29,"731010",5,3,"6",5,"2","3","6",15.35778,124.3761,2.786577,62.2071,68.7165,4.21035,730960,59.4918,72.1608,4.81536,7277,6028,8977,9423,5721,5478,5851,3315,9159,2766,0,0,0,7277,6028,8977,9423,5721,5478,5851,3315,9159,1009,0,0,0,40.4913,41.5155,57.7707,59.7768,56.7036,58.6209,12,44.13402,-52.2153,2.028783,750,68.3684815938631,0.0296655385382655,0.0911579754584842,0.002705044,-0.869077104118044,-49.7944501374155,-1.18310772506108,92.3410675912708,77.3582730455584,-11574.940502563,0,0,0,17.2794,18.2613,0,45.8942009885932,-59.3210574144487,0.293967820152091,-0.912325327647159,-52.2723908170722,2.47794067965665,2.47794067965665,0.14533931897685
"117",1817469,60,"1818369",18,3,"4",4,"2","3","5",13.02813,129.1272,7.16802,59.2665,66.3258,3.66276,1818219,52.1127,76.2831,5.72205,8036,4977,8977,3579,9609,5478,3918,9159,5851,1008,0,0,0,2254,1945,1009,2919,2386,2148,1185,1725,1008,5851,0,0,0,35.2119,35.1357,53.4903,53.9592,50.4066,50.7453,13,39.08457,-52.8441,-1.44597,750,65.7274867684358,-0.0219959238795786,0.087636649024581,-0.00192796,-0.933971378634792,-53.5126181817886,-1.35204506535443,88.2314176205191,83.0089251509099,-14424.9307730777,0,0,0,18.2784,18.8235,0,48.2238509885932,-64.0721574144487,-4.08747517984791,-0.925601954950603,-53.0330855277277,-0.479532654060883,0.479532654060876,0.105461763524606
"118",3894269,123,"3895219",35,3,"6",4,"2","3","5",9.47385,151.2396,5.17635,65.6373,68.2437,0.488601,3895019,55.4079,85.017,3.48369,2254,1945,1009,2919,2386,2148,1185,1725,1008,5478,0,0,0,2254,1945,1009,2919,2386,2148,1185,1725,1008,5851,0,0,0,36.3714,41.4081,56.3559,58.8069,52.0638,55.1802,13,45.93405,-66.2226,-1.69266,750,80.5938564666222,-0.0209992580507441,0.10745847528883,-0.00225688,-0.964357643357099,-55.253622905544,-1.4416886819255,95.5080425123702,101.870450904008,-14449.7427954215,0,0,0,19.9845,17.3988,0,51.7781309885932,-86.1845574144487,-2.09580517984791,-1.02980202305242,-59.0033096549377,3.74968674939362,3.74968674939362,0.130480596673482
"119",4579919,147,"4580719",40,3,"4",4,"2","3","5",16.23672,118.884,6.68457,61.2195,64.6746,2.166462,4580669,58.7205,68.0028,2.992716,8036,4977,8977,3579,9609,5478,3918,9159,5851,1725,0,0,0,8036,4977,8977,3579,9609,5478,3918,9159,5851,2919,0,0,0,37.1199,36.6039,52.8114,51.7938,51.8139,50.8554,13,42.48378,-50.8812,-3.691854,750,66.2855042715102,-0.0556387654303901,0.0883806723620136,-0.004922472,-0.875098664862512,-50.1394601541552,-1.19766178998196,89.0165644131617,72.8755762267491,-10934.309017166,0,0,0,15.6915,15.1899,0,45.0152609885932,-53.8289574144487,-3.60402517984791,-0.874330511446527,-50.0954482054007,-0.0440119487545161,0.0440119487545303,0.112527435749099
"120",4904969,156,"4906069",43,3,"5",4,"2","3","5",-39.3057,88.2312,5.64972,58.6497,63.9906,2.361327,4905719,29.61219,71.604,7.09494,1666,1945,1009,2919,2386,2148,1185,1725,1008,4977,0,0,0,1666,1945,1009,2919,2386,2148,1185,1725,1008,9159,0,0,0,28.0842,29.2701,47.265,48.5709,41.0865,42.2442,13,68.91789,-16.6272,1.44522,750,70.8952702363994,0.0203824578616075,0.0945270269818659,0.00192696,-0.236736974200131,-13.564029476365,-0.241261013649721,89.7207484532856,105.695873259501,-20097.322672808,0,0,0,19.1808,19.3008,0,100.557680988593,-23.1761574144487,-2.56917517984791,-0.2265206648772,-12.9786780699609,-0.585351406404106,0.585351406404101,0.0669422047807489
"121",5210869,164,"5211769",46,3,"4",6,"2","3","7",-3.53844,123.7485,5.90604,62.4975,64.0638,4.58883,5211619,52.3914,73.716,6.1608,8036,4977,8977,3579,9609,5478,3918,9159,5851,1009,1928,0,0,8036,4977,8977,3579,9609,5478,3918,9159,5851,2386,0,0,0,29.5512,30.0288,44.9214,43.6569,42.2949,41.4327,13,55.92984,-50.0325,0.25476,750,75.0426416024623,0.00339485678877569,0.10005685546995,0.00033968,-0.729800464095145,-41.8144864793406,-0.894558253697847,90.010607450474,90.1447459455323,-13048.4117196396,0,0,0,15.3702,13.6281,0,64.7904209885932,-58.6934574144487,-2.82549517984791,-0.736063655957742,-42.1733409393481,0.358854460007471,0.358854460007478,0.0766305976985223
"122",5416119,168,"5417169",48,3,"5",4,"2","3","5",-35.6358,94.1505,5.89029,58.9314,66.3108,2.153991,5416869,33.9804,74.4318,6.04305,1666,1945,1009,2919,2386,2148,1185,1725,1008,3918,0,0,0,1666,1945,1009,2919,2386,2148,1185,1725,1008,5721,0,0,0,30.231,33.2334,48.9366,51.4107,43.4148,46.1187,13,69.6162,-19.7187,0.15276,750,72.3549751719258,0.00211125458430955,0.0964733002292344,0.00020368,-0.276018698223875,-15.8147064749231,-0.283248726589501,92.6353011674843,105.117759287312,-19085.9405973269,0,0,0,18.7056,18.1773,0,96.8877809885932,-29.0954574144487,-2.80974517984791,-0.291732538700454,-16.715043214173,0.900336739249868,0.900336739249866,0.0787447711726024
"123",6743769,207,"6744969",61,3,"5",4,"2","3","5",-32.604,69.5289,6.56196,60.0477,64.0725,5.13507,6744519,27.07398,66.2568,10.48998,6614,4977,8977,3579,9609,5478,3918,9159,5851,2919,0,0,0,2990,1945,1009,2919,2386,2148,1185,1725,1008,9159,0,0,0,25.7013,27.0456,46.8357,48.0672,38.8368,40.1607,13,59.67798,-3.27209999999999,3.92802,750,59.767616108478,0.0656271641198848,0.079690154811304,0.00523736,-0.0547744241043147,-3.13834332643688,-0.0548292686850325,90.820943644685,96.9695345779636,-23797.1906509456,0,0,0,21.1344,21.0216,0,93.8559809885932,-4.47385741444866,-3.48141517984791,-0.0476312061096639,-2.72906708320148,-0.409276243235393,0.409276243235382,0.0514394075583825
"124",1914134,64,"1915284",15,3,"6",4,"2","3","5",-36.468,126.9459,5.57025,60.8655,66.8763,3.26709,1914884,30.1932,86.6853,8.43285,2145,1945,1286,2919,1771,2148,1973,2766,1185,4794,0,0,0,2145,1945,1286,2919,1771,2148,1973,2766,1185,8079,0,0,0,25.7832,27.2802,45.5883,47.4051,38.6088,40.1481,14,66.6612,-40.2606,2.8626,750,77.8757439630595,0.0367420148004556,0.103834325284079,0.0038168,-0.543325097573547,-31.1302349944979,-0.603958524599017,92.5088348289237,119.021369228773,-21118.2890482542,0,0,0,19.8051,20.1249,0,97.7199809885932,-61.8908574144487,-2.48970517984791,-0.564580612989249,-32.3480863191929,1.21785132469502,1.217851324695,0.0690877530884953
